date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2018-07-11,21.0,15.0,26.7,0.0,222.08641975308643,12.1,1022.0
2018-07-12,23.4,15.0,30.6,0.0,220.14814814814815,10.0,1018.2
2018-07-13,23.8,17.8,29.4,0.0,218.20987654320987,11.6,1017.5
2018-07-14,23.4,16.7,29.4,0.0,216.2716049382716,12.0,1019.3
2018-07-15,25.5,16.7,32.8,0.0,214.33333333333334,12.8,1015.8
2018-07-16,24.9,16.7,32.2,0.0,212.39506172839506,8.2,1015.7
2018-07-17,22.9,16.7,30.0,0.0,210.4567901234568,10.6,1016.7
2018-07-18,20.4,17.2,26.1,0.0,208.51851851851853,10.149999999999999,1021.1
2018-07-19,17.6,15.0,20.0,0.0,206.58024691358025,9.7,1021.25
2018-07-20,18.8,14.4,23.3,0.0,204.64197530864197,9.4,1021.4
2018-07-21,19.7,12.8,25.6,0.0,202.7037037037037,9.850000000000001,1021.3
2018-07-22,22.4,13.3,30.0,0.0,200.76543209876542,10.3,1021.5
2018-07-23,24.7,16.1,32.2,0.0,198.82716049382717,10.2,1018.9
2018-07-24,24.4,16.7,31.1,0.0,196.88888888888889,9.1,1019.2
2018-07-25,24.9,16.7,31.7,0.0,194.95061728395063,8.0,1020.1
2018-07-26,25.7,17.2,33.3,0.0,193.01234567901236,6.2,1018.4
2018-07-27,23.6,16.7,30.6,0.0,191.07407407407408,7.7,1016.2
2018-07-28,22.8,16.7,29.4,0.0,189.1358024691358,8.3,1016.8
2018-07-29,25.2,17.2,33.3,0.0,187.19753086419755,8.9,1016.6
2018-07-30,25.4,19.4,31.7,0.0,185.25925925925927,8.3,1015.5
2018-07-31,21.1,16.7,27.8,0.0,183.320987654321,10.1,1016.6
2018-08-01,19.5,16.7,25.0,0.0,181.3827160493827,10.3,1016.9
2018-08-02,17.9,15.6,21.7,0.0,179.44444444444446,10.5,1017.8
2018-08-03,19.2,15.6,23.3,0.0,177.50617283950618,7.5,1019.3
2018-08-04,20.4,13.9,26.7,0.0,175.5679012345679,11.1,1016.8
2018-08-05,22.0,15.0,29.4,0.0,173.62962962962965,8.6,1016.1
2018-08-06,23.4,16.7,30.6,0.0,171.69135802469137,11.2,1018.5
2018-08-07,24.5,16.7,32.2,0.0,169.7530864197531,11.4,1015.9
2018-08-08,25.4,17.2,33.9,0.0,167.8148148148148,7.2,1012.4
2018-08-09,25.2,18.3,32.8,0.0,165.87654320987656,9.0,1013.0999999999999
2018-08-10,23.4,18.3,28.9,0.0,163.93827160493828,11.2,1013.8
2018-08-11,20.3,17.8,23.3,0.0,162.0,13.3,1017.8
2018-08-12,19.6,16.7,22.8,0.0,242.0,9.7,1021.0
2018-08-13,20.4,15.6,25.6,0.0,322.0,15.0,1018.0
2018-08-14,22.5,15.6,28.9,0.0,322.04347826086956,9.2,1013.0
2018-08-15,23.0,16.7,30.0,0.0,322.0869565217391,5.7,1016.4
2018-08-16,19.2,16.1,23.3,0.0,322.1304347826087,5.9,1019.8000000000001
2018-08-17,18.6,13.9,23.3,0.0,322.17391304347825,7.9,1023.2
2018-08-18,19.9,12.8,26.7,0.0,322.2173913043478,7.8,1022.2
2018-08-19,20.8,15.0,25.6,0.0,322.2608695652174,9.4,1020.0500000000001
2018-08-20,21.1,15.6,26.7,0.0,322.30434782608694,6.0,1017.9000000000001
2018-08-21,23.6,16.7,31.1,0.0,322.3478260869565,7.6,1015.75
2018-08-22,22.3,15.6,31.1,0.0,322.39130434782606,7.5,1013.6
2018-08-23,18.6,15.6,23.3,0.0,322.4347826086956,11.6,1016.1
2018-08-24,17.3,14.4,21.1,0.0,322.4782608695652,9.0,1018.6
2018-08-25,15.2,11.1,18.3,0.0,322.5217391304348,4.3,1018.6
2018-08-26,16.5,15.0,18.9,0.0,322.5652173913044,8.2,1017.15
2018-08-27,18.1,15.0,23.9,0.0,322.60869565217394,6.3,1015.7
2018-08-28,19.7,12.2,27.8,0.0,322.6521739130435,6.1,1014.25
2018-08-29,19.0,13.9,25.6,0.0,322.69565217391306,7.8,1012.8
2018-08-30,19.6,16.7,23.9,0.0,322.7391304347826,7.8,1016.6
2018-08-31,18.7,16.1,21.7,0.0,322.7826086956522,9.6,1018.5
2018-09-01,18.3,15.6,22.2,0.0,322.82608695652175,8.0,1020.4
2018-09-02,17.9,10.6,24.4,0.0,322.8695652173913,9.2,1019.2
2018-09-03,19.0,16.1,23.3,0.0,322.9130434782609,9.9,1019.1500000000001
2018-09-04,18.1,10.6,23.9,0.0,322.95652173913044,10.4,1019.1
2018-09-05,20.0,12.2,27.2,0.0,323.0,9.2,1015.5
2018-09-06,20.8,12.8,29.4,0.0,323.04347826086956,7.8,1017.1
2018-09-07,18.2,13.3,25.0,0.5,323.0869565217391,6.4,1018.8
2018-09-08,18.3,15.0,22.2,1.0,323.1304347826087,8.6,1018.5
2018-09-09,19.0,14.4,23.9,1.5,323.17391304347825,9.2,1017.35
2018-09-10,17.6,15.6,21.1,1.3125,323.2173913043478,11.7,1016.2
2018-09-11,16.7,14.4,20.0,1.125,323.2608695652174,9.0,1015.05
2018-09-12,16.1,13.3,20.6,0.9375,323.30434782608694,7.4,1013.9
2018-09-13,16.6,13.9,20.6,0.75,323.3478260869565,8.6,1015.1
2018-09-14,15.9,13.3,20.6,0.5625,323.39130434782606,7.6,1015.1
2018-09-15,14.5,11.7,18.3,0.375,323.4347826086956,6.6,1012.1
2018-09-16,15.0,12.8,18.9,0.1875,323.4782608695652,10.1,1013.6
2018-09-17,14.2,9.4,18.9,0.0,323.5217391304348,8.7,1015.275
2018-09-18,13.9,7.8,20.0,0.0,323.5652173913044,6.4,1016.95
2018-09-19,14.7,8.9,20.6,0.0,323.60869565217394,6.7,1018.625
2018-09-20,15.6,12.8,18.9,0.0,323.6521739130435,5.4,1020.3
2018-09-21,18.5,15.6,22.8,0.0,323.69565217391306,8.1,1021.4
2018-09-22,17.2,13.9,21.1,0.0,323.7391304347826,14.6,1022.5
2018-09-23,14.8,11.7,18.9,0.0,323.7826086956522,12.0,1023.6
2018-09-24,14.0,9.4,19.4,0.0,323.82608695652175,9.4,1024.7
2018-09-25,14.5,8.3,20.0,0.0,323.8695652173913,10.0,1025.1
2018-09-26,15.2,9.4,21.1,0.0,323.9130434782609,9.9,1023.0
2018-09-27,16.5,10.0,22.2,0.0,323.95652173913044,10.3,1017.3
2018-09-28,18.7,14.4,25.0,0.0,324.0,15.5,1010.3
2018-09-29,16.1,11.1,20.0,0.0,319.1666666666667,6.9,1010.5
2018-09-30,16.0,13.9,18.9,0.0,314.3333333333333,4.9,1010.7
2018-10-01,15.5,14.4,16.7,0.0,309.5,7.3,1012.4666666666667
2018-10-02,14.0,10.0,17.2,0.0,304.6666666666667,12.7,1014.2333333333333
2018-10-03,10.0,5.6,14.4,0.0,299.8333333333333,8.9,1016.0
2018-10-04,11.7,8.9,15.6,0.0,295.0,5.7,1016.35
2018-10-05,9.8,7.2,12.2,0.0,290.1666666666667,5.4,1016.7
2018-10-06,11.8,10.0,14.4,0.0,285.3333333333333,5.6,1020.2
2018-10-07,11.2,8.9,13.9,0.0,280.5,4.3,1022.3
2018-10-08,13.0,11.7,14.4,0.0,275.6666666666667,1.7,1020.6333333333333
2018-10-09,13.0,10.6,15.6,0.0,270.8333333333333,9.9,1018.9666666666666
2018-10-10,13.0,10.0,17.2,0.0,266.0,6.9,1017.3
2018-10-11,11.2,7.2,16.7,0.0,261.1666666666667,3.8,1018.8499999999999
2018-10-12,11.4,6.7,17.2,0.0,256.33333333333337,6.0,1020.4
2018-10-13,12.6,8.9,17.2,0.0,251.5,10.2,1024.5
2018-10-14,11.5,5.0,19.4,0.0,246.66666666666669,7.1,1028.4
2018-10-15,11.4,4.4,18.9,0.0,241.83333333333334,6.7,1027.7
2018-10-16,12.0,5.6,21.7,0.0,237.0,2.9,1025.7
2018-10-17,11.6,6.1,21.7,0.0,232.16666666666669,2.3,1021.7
2018-10-18,12.1,6.7,20.6,0.0,227.33333333333334,3.7,1022.0
2018-10-19,10.4,6.1,16.7,0.0,222.5,3.8,1022.1
2018-10-20,9.6,5.6,13.9,0.0,217.66666666666669,5.1,1022.2
2018-10-21,8.0,5.6,13.3,0.0,212.83333333333334,1.2,1018.5
2018-10-22,8.3,6.1,12.8,0.0,208.0,1.7,1014.8
2018-10-23,9.6,6.1,13.3,0.0,203.16666666666669,8.6,1016.45
2018-10-24,11.9,7.8,15.6,0.0,198.33333333333334,4.8,1018.1
2018-10-25,13.2,11.7,14.4,0.0,193.5,3.4,1017.7
2018-10-26,14.9,11.7,17.2,0.0,188.66666666666669,8.4,1016.2333333333333
2018-10-27,10.5,6.7,13.9,0.0,183.83333333333334,4.1,1014.7666666666667
2018-10-28,12.0,10.0,14.4,0.0,179.0,5.35,1013.3
2018-10-29,10.1,6.7,13.3,0.0,174.16666666666669,6.6,1021.7
2018-10-30,11.0,7.2,15.0,0.0,169.33333333333334,4.4,1026.0
2018-10-31,13.1,10.0,15.6,0.0,164.5,7.6,1019.1
2018-11-01,16.0,14.4,17.2,0.0,159.66666666666669,15.1,1019.8
2018-11-02,15.0,13.3,16.7,0.0,154.83333333333334,14.2,1019.6
2018-11-03,13.1,12.8,13.9,0.0,150.0,11.5,1016.9000000000001
2018-11-04,13.6,12.2,16.1,0.0,162.5,13.3,1014.2
2018-11-05,12.3,10.6,13.9,0.0,175.0,12.5,1019.4333333333334
2018-11-06,11.0,8.9,13.9,0.0,187.5,8.6,1024.6666666666667
2018-11-07,8.4,3.9,11.7,0.0,200.0,3.5,1029.9
2018-11-08,4.6,1.1,10.0,0.0,212.5,3.8,1028.8000000000002
2018-11-09,3.9,1.1,6.7,0.0,225.0,3.2,1027.7
2018-11-10,6.2,2.8,10.6,0.0,237.5,4.9,1028.3666666666668
2018-11-11,5.3,0.6,10.6,0.0,250.0,9.8,1029.0333333333333
2018-11-12,8.0,1.1,16.1,0.0,262.5,6.1,1029.7
2018-11-13,8.1,3.9,13.3,0.0,275.0,7.9,1027.9
2018-11-14,10.9,7.2,14.4,0.0,287.5,8.5,1027.3500000000001
2018-11-15,12.2,10.0,13.9,0.0,300.0,7.9,1026.8000000000002
2018-11-16,11.6,9.4,13.3,0.0,312.5,11.6,1026.25
2018-11-17,9.0,6.7,13.3,0.0,325.0,15.7,1025.7
2018-11-18,5.6,0.0,12.2,0.0,319.4193548387097,3.4,1022.7
2018-11-19,4.7,0.6,12.2,0.0,313.83870967741933,2.1,1020.3
2018-11-20,4.8,1.1,11.1,0.0,308.258064516129,3.9,1014.5
2018-11-21,9.3,6.1,11.1,0.0,302.6774193548387,3.4,1008.7
2018-11-22,9.3,7.8,11.1,0.0,297.0967741935484,7.2,1007.8
2018-11-23,8.1,6.1,10.0,0.0,291.51612903225805,7.8,1006.9
2018-11-24,6.8,3.3,10.0,0.0,285.93548387096774,2.7,1020.6
2018-11-25,5.6,1.1,9.4,0.0,280.35483870967744,3.0,1021.4
2018-11-26,9.7,7.8,11.7,0.0,274.7741935483871,6.7,1012.4
2018-11-27,11.7,10.0,15.0,0.0,269.19354838709677,9.2,1005.8
2018-11-28,9.8,8.9,11.1,0.0,263.61290322580646,3.1,1007.4
2018-11-29,8.2,6.1,10.0,0.0,258.0322580645161,5.3,1005.0
2018-11-30,8.2,6.7,10.6,0.0,252.4516129032258,7.2,1007.7
2018-12-01,6.1,-1.1,8.3,0.0,246.8709677419355,0.9,1012.0
2018-12-02,5.0,-1.3,8.3,0.0,241.29032258064515,1.7,1016.6999999999999
2018-12-03,3.9,-1.5,8.3,0.0,235.70967741935482,7.0,1021.4
2018-12-04,2.8,-1.7,8.3,0.0,230.1290322580645,6.8,1026.1
2018-12-05,2.4,-2.2,7.8,0.0,224.5483870967742,7.8,1022.1
2018-12-06,3.1,-0.6,7.8,0.0,218.96774193548384,5.2,1021.0
2018-12-07,3.8,-0.6,8.3,0.0,213.38709677419354,4.6,1021.1
2018-12-08,6.4,2.8,8.9,0.0,207.80645161290323,3.8,1026.4
2018-12-09,7.6,5.6,10.0,0.0,202.2258064516129,10.6,1021.4
2018-12-10,7.2,5.6,10.0,0.0,196.64516129032256,7.7,1016.3499999999999
2018-12-11,8.2,6.1,10.6,0.0,191.06451612903226,9.4,1011.3
2018-12-12,7.5,5.0,10.0,0.0,185.48387096774192,9.3,1021.9
2018-12-13,8.7,7.2,10.0,0.0,179.90322580645162,6.0,1017.2
2018-12-14,9.2,5.6,13.9,0.0,174.32258064516128,12.5,1005.0
2018-12-15,8.4,5.6,10.6,0.0,168.74193548387095,9.8,1015.2
2018-12-16,10.6,7.8,13.3,0.0,163.16129032258064,12.8,1006.6
2018-12-17,9.3,6.7,12.8,0.0,157.5806451612903,10.7,1011.8
2018-12-18,10.0,8.3,12.2,0.0,152.0,14.0,1017.05
2018-12-19,8.8,7.8,10.0,0.0,152.0909090909091,7.2,1022.3
2018-12-20,9.4,6.1,14.4,0.0,152.1818181818182,16.4,1021.1666666666666
2018-12-21,3.9,1.7,6.7,0.0,152.27272727272728,4.9,1020.0333333333333
2018-12-22,5.6,2.8,10.0,0.0,152.36363636363637,5.6,1018.9
2018-12-23,6.8,5.6,8.3,0.0,152.45454545454547,7.5,1020.1833333333333
2018-12-24,7.2,5.0,11.1,0.0,152.54545454545453,7.1,1021.4666666666666
2018-12-25,4.3,1.7,7.2,0.0,152.63636363636363,2.2,1022.75
2018-12-26,4.8,3.9,6.1,0.0,152.72727272727272,4.6,1024.0333333333333
2018-12-27,5.4,4.4,7.2,0.0,152.8181818181818,1.6,1025.3166666666666
2018-12-28,5.8,3.9,9.4,0.0,152.9090909090909,7.5,1026.6
2018-12-29,10.4,7.8,11.7,0.0,153.0,18.0,1027.55
2018-12-30,5.8,3.3,8.3,0.0,153.08823529411765,3.2,1028.5
2018-12-31,4.2,1.65,7.5,0.0,153.1764705882353,2.5,1029.45
2019-01-01,2.6,0.0,6.7,0.0,153.26470588235293,1.8,1030.4
2019-01-02,4.2,0.0,8.3,0.0,153.35294117647058,7.7,1021.9
2019-01-03,10.0,6.1,13.9,0.0,153.44117647058823,10.6,1010.7
2019-01-04,9.5,6.7,11.1,0.0,153.52941176470588,10.1,1010.0
2019-01-05,7.1,5.0,8.9,0.0,153.61764705882354,1.6,998.3
2019-01-06,6.4,2.8,10.6,0.0,153.7058823529412,13.4,1008.15
2019-01-07,4.6,1.7,7.2,0.0,153.7941176470588,8.0,1018.0
2019-01-08,5.8,2.2,7.8,0.0,153.88235294117646,13.2,1014.8
2019-01-09,8.7,6.7,11.1,0.0,153.97058823529412,6.8,1007.2
2019-01-10,9.4,5.6,11.7,0.0,154.05882352941177,5.5,1017.9
2019-01-11,8.6,6.1,12.8,0.0,154.14705882352942,5.55,1015.2
2019-01-12,7.1,2.2,13.3,0.0,154.23529411764707,5.6,1016.4
2019-01-13,5.2,0.6,12.8,0.0,154.3235294117647,3.1,1021.0
2019-01-14,2.9,-1.1,10.6,0.0,154.41176470588235,3.1,1017.3
2019-01-15,2.7,-1.1,7.8,0.0,154.5,4.2,1011.9
2019-01-16,6.5,1.1,12.2,0.0,154.58823529411765,8.6,1006.5
2019-01-17,10.8,7.8,13.3,0.0,154.6764705882353,12.3,1001.5
2019-01-18,9.4,7.8,11.7,0.0,154.76470588235293,8.4,1016.3
2019-01-19,8.9,6.7,11.1,0.0,154.85294117647058,9.9,1015.8
2019-01-20,5.7,2.2,8.9,0.0,154.94117647058823,6.7,1015.3
2019-01-21,4.8,1.7,8.3,0.0,155.02941176470588,4.1,1016.6999999999999
2019-01-22,6.8,4.4,10.0,0.0,155.11764705882354,8.2,1018.0999999999999
2019-01-23,9.3,7.8,10.6,0.0,155.2058823529412,10.2,1019.5
2019-01-24,7.9,5.6,8.9,0.0,155.2941176470588,3.9,1020.9
2019-01-25,6.2,2.8,9.4,0.0,155.38235294117646,2.9,1022.3
2019-01-26,5.2,1.1,10.6,0.0,155.47058823529412,6.8,1023.7
2019-01-27,4.9,2.2,6.7,0.0,155.55882352941177,5.6,1025.1
2019-01-28,6.1,1.1,10.6,0.0,155.64705882352942,11.8,1026.5
2019-01-29,5.0,0.0,12.2,0.0,155.73529411764707,3.2,1020.3
2019-01-30,4.2,0.0,8.9,0.0,155.8235294117647,3.5,1016.0
2019-01-31,8.1,3.3,13.3,0.0,155.91176470588235,4.6,1010.3
2019-02-01,9.1,7.2,11.1,0.0,156.0,5.4,1003.8
2019-02-02,8.1,6.1,9.4,0.0,156.08823529411765,8.1,1006.3249999999999
2019-02-03,3.8,0.6,6.1,0.0,156.1764705882353,12.4,1008.8499999999999
2019-02-04,-2.1,-3.3,0.6,0.0,156.26470588235293,15.7,1011.375
2019-02-05,-3.4,-6.7,1.1,0.0,156.35294117647058,5.4,1013.9
2019-02-06,-2.7,-6.7,3.3,0.0,156.44117647058823,2.7,1025.5
2019-02-07,-1.5,-6.7,3.3,0.0,156.52941176470588,4.3,1027.9
2019-02-08,0.5,-0.6,3.3,0.0,156.61764705882354,4.4,1022.7428571428572
2019-02-09,0.0,-1.7,1.1,0.0,156.7058823529412,12.3,1017.5857142857143
2019-02-10,-0.6,-6.7,8.9,0.0,156.7941176470588,10.4,1012.4285714285714
2019-02-11,2.6,0.0,9.4,0.0,156.88235294117646,7.7,1007.2714285714286
2019-02-12,1.5,0.6,2.8,0.0,156.97058823529412,7.4,1002.1142857142858
2019-02-13,2.6,1.1,3.9,0.0,157.05882352941177,7.5,996.9571428571428
2019-02-14,3.5,0.0,6.1,0.0,157.14705882352942,6.15,991.8
2019-02-15,4.9,2.2,8.9,0.0,157.23529411764707,4.8,1002.3
2019-02-16,3.6,1.7,6.1,0.0,157.3235294117647,4.2,1010.7
2019-02-17,2.5,0.0,6.1,0.0,157.41176470588235,3.0,1021.9
2019-02-18,3.6,1.1,6.7,0.0,157.5,4.5,1029.0
2019-02-19,4.7,3.3,6.1,0.0,157.58823529411765,6.1,1026.0333333333333
2019-02-20,4.1,2.2,6.1,0.0,157.6764705882353,5.2,1023.0666666666667
2019-02-21,3.4,-0.6,8.3,0.0,157.76470588235293,4.6,1020.1
2019-02-22,3.8,1.1,6.7,0.0,157.85294117647058,10.2,1016.3
2019-02-23,5.0,2.8,7.8,0.0,157.94117647058823,8.399999999999999,1019.2
2019-02-24,4.3,2.8,6.1,0.0,158.02941176470588,6.6,1015.0
2019-02-25,2.9,-0.6,6.7,0.0,158.11764705882354,10.8,1010.9
2019-02-26,2.2,-1.7,6.7,0.0,158.2058823529412,9.4,1018.5
2019-02-27,4.0,1.1,7.2,0.0,158.2941176470588,9.3,1013.5
2019-02-28,3.8,-1.1,8.9,0.0,158.38235294117646,3.7,1019.8
2019-03-01,4.6,-0.6,10.0,0.0,158.47058823529412,7.1,1021.1
2019-03-02,5.1,0.6,11.7,0.0,158.55882352941177,7.9,1021.6
2019-03-03,3.9,-0.6,8.3,0.0,158.64705882352942,6.6,1025.3
2019-03-04,2.6,-2.8,7.8,0.0,158.73529411764707,6.4,1024.9
2019-03-05,3.6,-2.2,9.4,0.0,158.8235294117647,9.1,1016.8
2019-03-06,2.9,1.7,5.6,0.0,158.91176470588235,11.4,1016.5333333333333
2019-03-07,3.3,0.6,7.8,0.0,159.0,7.6,1016.2666666666667
2019-03-08,2.8,0.0,6.1,0.0,159.08823529411765,3.1,1016.0
2019-03-09,3.0,-2.2,8.9,0.0,159.1764705882353,7.6,1018.2
2019-03-10,4.1,-1.1,10.0,0.0,159.26470588235293,6.75,1018.8
2019-03-11,5.2,0.0,11.1,0.0,159.35294117647058,5.9,1019.4
2019-03-12,5.4,2.8,8.3,0.0,159.44117647058823,4.4,1012.3
2019-03-13,6.4,3.3,11.7,0.0,159.52941176470588,3.9,1020.9
2019-03-14,8.1,3.3,13.3,0.0,159.61764705882354,5.5,1029.5
2019-03-15,9.5,4.4,15.0,0.0,159.7058823529412,6.7,1027.9
2019-03-16,9.5,3.9,16.1,0.0,159.7941176470588,5.8,1025.5
2019-03-17,10.2,2.8,17.2,0.0,159.88235294117646,10.3,1025.7
2019-03-18,14.3,5.6,23.9,0.0,159.97058823529412,12.0,1021.8
2019-03-19,18.7,8.3,25.6,0.0,160.05882352941177,15.5,1016.8
2019-03-20,17.9,8.3,26.1,0.0,160.14705882352942,13.4,1012.4
2019-03-21,12.1,7.2,16.1,0.0,160.23529411764707,9.85,1013.7
2019-03-22,12.6,9.4,18.3,0.0,160.3235294117647,6.3,1015.0
2019-03-23,11.4,7.2,15.6,0.0,160.41176470588235,6.4,1021.7
2019-03-24,10.4,7.8,13.3,0.0,160.5,3.3,1022.8
2019-03-25,9.5,4.4,17.2,0.0,160.58823529411765,8.4,1015.2
2019-03-26,10.2,6.7,15.0,0.0,160.6764705882353,7.7,1018.2
2019-03-27,10.3,5.0,17.2,0.0,160.76470588235293,16.9,1013.2
2019-03-28,12.2,7.2,17.8,0.0,160.85294117647058,5.8,1019.7
2019-03-29,11.3,6.1,16.7,0.0,160.94117647058823,6.699999999999999,1027.0
2019-03-30,11.7,5.6,18.3,0.0,161.02941176470588,7.6,1029.0
2019-03-31,11.9,5.0,18.9,0.0,161.11764705882354,7.6,1023.8
2019-04-01,12.8,6.1,18.9,0.0,161.2058823529412,8.1,1016.4
2019-04-02,14.0,9.4,19.4,0.0,161.2941176470588,10.2,1009.5
2019-04-03,12.6,10.0,15.6,0.0,161.38235294117646,11.2,1011.7
2019-04-04,11.9,6.7,17.8,0.0,161.47058823529412,6.3,1013.9
2019-04-05,11.6,9.4,13.9,0.0,161.55882352941177,8.6,1007.4
2019-04-06,10.6,7.8,14.4,0.0,161.64705882352942,9.5,1009.1
2019-04-07,9.8,7.2,13.3,0.0,161.73529411764707,6.3,1012.25
2019-04-08,11.3,7.8,15.6,0.0,161.8235294117647,3.1,1015.4
2019-04-09,11.0,8.3,14.4,0.0,161.91176470588235,10.1,1020.8499999999999
2019-04-10,9.9,8.9,12.8,0.0,162.0,12.8,1026.3
