,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1604,2020-12-20,10.8,8.3,12.8,,,,10.1,,1019.4,
1605,2020-12-21,7.4,2.2,16.1,,,,10.1,,,
1606,2020-12-22,3.4,0.0,7.8,0.0,,43.0,3.1,,1025.6,
1607,2020-12-23,2.0,-1.1,6.1,0.0,,355.0,5.8,,,
1608,2020-12-24,0.9,-1.7,6.1,,,117.0,4.2,,1020.8,
1609,2020-12-25,4.7,0.0,8.9,,,,7.6,,1008.7,
1610,2020-12-26,7.8,5.6,10.0,,,166.0,12.0,,,
1611,2020-12-27,6.3,2.8,8.9,,,,5.3,,,
1612,2020-12-28,3.5,-1.1,8.3,0.0,,357.0,4.1,,1020.4,
1613,2020-12-29,2.7,0.6,4.4,,,147.0,6.0,,1024.9,
1614,2020-12-30,6.3,4.4,8.9,,,,,,,
1615,2020-12-31,9.2,8.3,10.6,,,174.0,12.4,,,
1616,2021-01-01,9.0,7.2,11.1,,,159.0,6.8,,1011.8,
1617,2021-01-02,9.2,7.2,10.0,29.3,,168.0,15.5,,1008.1,
1618,2021-01-03,6.3,3.9,8.9,10.3,,135.0,7.3,,1013.1,
1619,2021-01-04,8.3,7.2,10.0,18.0,,150.0,12.2,,1006.0,
1620,2021-01-05,7.0,6.1,8.3,12.3,,148.0,6.8,,1017.1,
1621,2021-01-06,7.8,4.4,10.6,4.8,,91.0,5.8,,1017.2,
1622,2021-01-07,7.3,4.4,11.7,0.0,,36.0,6.9,,1022.6,
1623,2021-01-08,7.4,2.8,11.7,6.1,,16.0,3.8,,1023.4,
1624,2021-01-09,3.6,0.0,9.4,0.0,,357.0,4.0,,1026.0,
1625,2021-01-10,7.4,5.6,10.0,3.1,,146.0,4.5,,1023.2,
1626,2021-01-11,7.5,6.1,8.3,15.7,,148.0,7.7,,1017.6,
1627,2021-01-12,11.1,7.8,14.4,43.1,,150.0,10.0,,1004.7,
1628,2021-01-13,8.5,3.9,13.9,5.3,,195.0,14.9,,1024.5,
1629,2021-01-14,6.8,2.8,11.1,0.1,,340.0,4.3,,1029.7,
1630,2021-01-15,8.5,5.0,12.2,2.6,,1.0,3.4,,1029.8,
1631,2021-01-16,5.3,2.8,8.3,0.0,,351.0,2.6,,1029.8,
1632,2021-01-17,7.7,5.6,10.6,2.3,,23.0,3.6,,1031.8,
1633,2021-01-18,6.1,2.8,9.4,0.0,,7.0,4.1,,1035.3,
1634,2021-01-19,2.8,1.1,7.8,0.0,,63.0,3.5,,1031.0,
1635,2021-01-20,4.4,1.1,7.8,0.0,,0.0,1.8,,1022.6,
1636,2021-01-21,6.4,5.0,8.3,3.1,,353.0,6.3,,1018.7,
1637,2021-01-22,5.7,1.1,7.8,0.0,,353.0,11.8,,1018.4,
1638,2021-01-23,1.8,-1.7,6.7,0.0,,136.0,4.6,,1020.4,
1639,2021-01-24,4.1,3.3,5.6,4.3,,113.0,4.1,,1009.1,
1640,2021-01-25,4.9,2.8,7.2,0.8,,181.0,7.9,,1010.6,
1641,2021-01-26,4.1,0.6,7.2,0.0,,113.0,9.7,,1003.1,
1642,2021-01-27,5.9,3.3,7.2,0.9,,359.0,5.6,,1001.1,
1643,2021-01-28,6.0,4.4,7.8,7.1,,354.0,2.4,,1006.8,
1644,2021-01-29,6.3,4.4,9.4,0.7,,13.0,3.2,,1009.9,
1645,2021-01-30,7.1,5.0,10.0,5.1,,125.0,4.6,,1012.5,
1646,2021-01-31,7.6,6.7,9.4,7.8,,335.0,3.2,,1012.7,
1647,2021-02-01,8.7,6.7,10.0,18.4,,148.0,3.7,,1007.7,
1648,2021-02-02,6.5,5.0,8.3,18.0,,170.0,9.3,,1010.4,
1649,2021-02-03,6.4,5.0,10.0,1.7,,356.0,3.1,,1020.1,
1650,2021-02-04,7.3,5.6,9.4,1.2,,161.0,11.8,,1027.7,
1651,2021-02-05,9.1,7.8,11.1,0.6,,187.0,12.6,,1023.1,
1652,2021-02-06,8.3,7.2,10.6,0.0,,186.0,21.1,,1018.0,
1653,2021-02-07,6.6,4.4,9.4,0.5,,191.0,15.1,,1016.9,
1654,2021-02-08,4.2,1.7,6.7,1.1,,341.0,4.3,,1018.4,
1655,2021-02-09,3.6,0.6,6.7,0.0,,353.0,6.3,,1021.5,
1656,2021-02-10,2.1,-1.7,6.1,0.0,,174.0,5.4,,1022.7,
1657,2021-02-11,1.7,0.0,3.9,1.0,,6.0,7.1,,1019.3,
1658,2021-02-12,-0.4,-3.3,1.1,2.1,,84.0,7.0,,1017.0,
1659,2021-02-13,-1.8,-3.3,0.0,11.2,,149.0,11.3,,1010.7,
1660,2021-02-14,0.7,-0.6,2.8,8.0,,140.0,6.4,,1012.6,
1661,2021-02-15,3.6,0.6,7.2,3.4,,158.0,10.0,,1003.9,
1662,2021-02-16,5.9,3.3,9.4,2.1,,117.0,4.6,,1017.6,
1663,2021-02-17,5.0,2.2,8.3,0.3,,339.0,4.7,,1027.0,
1664,2021-02-18,5.1,2.8,7.8,3.1,,134.0,7.9,,1019.6,
1665,2021-02-19,6.9,5.0,10.0,1.8,,170.0,11.9,,1018.8,
1666,2021-02-20,6.7,4.4,10.0,0.5,,188.0,10.6,,1025.0,
1667,2021-02-21,9.2,6.1,11.7,3.7,,175.0,19.0,,1026.9,
1668,2021-02-22,9.6,6.1,11.7,16.0,,188.0,18.6,,1022.4,
1669,2021-02-23,5.7,2.8,9.4,5.8,,185.0,8.7,,1026.9,
1670,2021-02-24,4.8,1.7,8.3,0.0,,118.0,5.0,,1034.2,
1671,2021-02-25,6.4,3.3,8.9,1.8,,185.0,16.1,,1020.4,
1672,2021-02-26,6.4,3.9,11.1,5.1,,153.0,9.9,,1014.8,
1673,2021-02-27,5.8,1.7,9.4,0.1,,183.0,5.6,,1024.0,
1674,2021-02-28,8.0,4.4,11.7,0.9,,150.0,7.3,,1025.5,
1675,2021-03-01,9.0,3.9,14.4,0.0,,183.0,6.8,,1019.0,
1676,2021-03-02,7.0,5.6,9.4,0.0,,347.0,4.8,,1017.6,
1677,2021-03-03,6.6,1.1,13.3,0.0,,359.0,3.3,,1010.7,
1678,2021-03-04,7.1,2.2,12.8,4.2,,312.0,4.3,,1015.7,
1679,2021-03-05,7.6,5.0,10.6,2.0,,138.0,6.7,,1013.6,
1680,2021-03-06,7.1,3.9,10.6,0.1,,173.0,9.3,,1016.2,
1681,2021-03-07,6.2,2.8,8.9,4.3,,181.0,11.4,,1018.6,
1682,2021-03-08,5.3,-0.6,11.7,0.0,,354.0,3.5,,1016.3,
1683,2021-03-09,6.2,1.7,12.2,0.4,,352.0,2.7,,1015.7,
1684,2021-03-10,5.4,0.0,11.7,0.0,,347.0,8.2,,1016.2,
1685,2021-03-11,6.3,0.6,12.2,0.0,,344.0,4.9,,1024.9,
1686,2021-03-12,6.6,0.0,13.9,0.0,,2.0,4.0,,1027.0,
1687,2021-03-13,8.2,1.1,16.7,0.0,,199.0,5.7,,1022.0,
1688,2021-03-14,,,,,,,,,,
1689,2021-03-15,5.1,1.7,8.3,1.3,,356.0,4.7,,1022.1,
1690,2021-03-16,5.6,0.6,11.1,0.0,,346.0,5.2,,1022.2,
1691,2021-03-17,7.0,0.6,14.4,0.0,,353.0,3.9,,1016.6,
1692,2021-03-18,7.4,3.3,11.7,3.2,,151.0,7.1,,1011.0,
1693,2021-03-19,9.1,4.4,13.9,0.9,,184.0,11.2,,1014.8,
1694,2021-03-20,8.2,6.1,10.6,6.9,,190.0,11.5,,1020.5,
1695,2021-03-21,6.5,5.6,7.2,4.0,,173.0,14.2,,1025.9,
1696,2021-03-22,7.2,5.0,10.0,4.1,,18.0,8.4,,1020.2,
1697,2021-03-23,7.3,2.2,11.7,0.0,,354.0,4.7,,1031.1,
1698,2021-03-24,8.4,6.7,11.7,8.6,,184.0,13.7,,1015.4,
1699,2021-03-25,7.8,5.6,11.1,5.6,,21.0,7.4,,1013.3,
1700,2021-03-26,8.6,4.4,12.2,0.0,,188.0,8.3,,1024.5,
1701,2021-03-27,9.6,5.6,12.8,0.0,,337.0,4.2,,1028.6,
1702,2021-03-28,7.2,4.4,8.9,6.2,,181.0,15.6,,1016.5,
1703,2021-03-29,5.8,1.7,10.0,0.0,,342.0,7.3,,1026.4,
1704,2021-03-30,6.1,0.6,11.7,0.0,,16.0,6.7,,1031.6,
1705,2021-03-31,8.0,0.6,16.1,0.0,,344.0,7.1,,1025.7,
1706,2021-04-01,9.4,5.0,13.3,0.0,,336.0,7.6,,1014.5,
1707,2021-04-02,9.6,5.6,14.4,0.0,,173.0,6.7,,1018.5,
1708,2021-04-03,11.0,4.4,17.8,0.0,,213.0,7.5,,1021.1,
1709,2021-04-04,8.4,5.6,10.0,0.8,,350.0,13.3,,1024.4,
1710,2021-04-05,7.1,1.1,13.3,0.0,,0.0,4.6,,1024.1,
1711,2021-04-06,8.8,2.2,15.6,0.0,,28.0,5.1,,1020.6,
1712,2021-04-07,7.9,5.6,10.0,1.9,,183.0,13.2,,1018.5,
1713,2021-04-08,8.1,4.4,12.2,6.1,,218.0,7.7,,1024.0,
1714,2021-04-09,7.0,2.2,10.0,0.7,,184.0,10.1,,1022.5,
1715,2021-04-10,7.5,4.4,10.0,2.0,,302.0,12.1,,1022.6,
1716,2021-04-11,6.4,0.0,11.7,0.0,,338.0,11.4,,1028.5,
1717,2021-04-12,8.6,0.6,14.4,0.0,,340.0,15.3,,1026.0,
1718,2021-04-13,10.2,2.2,16.7,0.0,,347.0,12.8,,1026.1,
1719,2021-04-14,11.8,3.3,18.3,0.0,,345.0,11.5,,1021.9,
1720,2021-04-15,14.2,5.6,22.2,0.0,,341.0,9.5,,1019.6,
1721,2021-04-16,15.6,7.2,24.4,0.0,,346.0,9.2,,1022.3,
1722,2021-04-17,16.0,7.8,25.0,0.0,,352.0,4.4,,1022.4,
1723,2021-04-18,17.1,7.8,26.1,0.0,,343.0,5.8,,1020.8,
1724,2021-04-19,15.7,8.3,22.8,0.0,,355.0,6.0,,1022.9,
1725,2021-04-20,15.3,8.3,21.7,0.0,,346.0,7.7,,1021.9,
1726,2021-04-21,14.9,7.2,21.7,0.0,,351.0,6.8,,1017.4,
1727,2021-04-22,12.8,10.0,16.7,0.0,,195.0,9.6,,1014.3,
1728,2021-04-23,11.6,7.2,16.1,0.0,,191.0,9.5,,1014.5,
1729,2021-04-24,9.6,8.9,10.0,10.4,,168.0,7.6,,1009.4,
1730,2021-04-25,11.3,8.9,16.1,2.2,,194.0,7.5,,1007.4,
1731,2021-04-26,11.4,8.3,15.0,0.0,,20.0,5.2,,1013.0,
1732,2021-04-27,12.0,7.2,16.7,0.0,,253.0,5.9,,1021.5,
1733,2021-04-28,13.6,8.9,18.9,0.0,,357.0,6.3,,1025.8,
1734,2021-04-29,16.4,10.0,23.9,0.0,,283.0,10.1,,1023.7,
1735,2021-04-30,14.8,11.7,18.9,1.6,,185.0,12.9,,1022.2,
1736,2021-05-01,12.2,9.4,15.0,0.2,,252.0,6.8,,1020.7,
1737,2021-05-02,12.0,8.3,16.7,0.5,,356.0,2.8,,1023.5,
1738,2021-05-03,11.4,8.3,14.4,4.4,,167.0,5.6,,1022.7,
1739,2021-05-04,13.2,10.6,17.2,3.8,,343.0,9.4,,1024.0,
1740,2021-05-05,13.9,6.1,20.6,0.0,,343.0,12.1,,1017.1,
1741,2021-05-06,14.4,10.6,18.9,0.7,,184.0,11.3,,1014.1,
1742,2021-05-07,10.3,8.3,13.3,0.3,,168.0,12.4,,1023.7,
1743,2021-05-08,11.2,8.3,15.0,0.0,,197.0,10.6,,1028.4,
1744,2021-05-09,13.1,10.0,17.8,0.0,,355.0,8.4,,1025.6,
1745,2021-05-10,12.9,6.1,18.9,0.0,,345.0,8.8,,1025.0,
1746,2021-05-11,14.6,7.8,20.6,0.0,,335.0,9.4,,1023.0,
1747,2021-05-12,16.2,12.8,20.6,0.0,,342.0,12.6,,1021.0,
1748,2021-05-13,16.4,11.1,22.2,0.0,,343.0,12.0,,1022.1,
1749,2021-05-14,16.7,9.4,23.3,0.0,,344.0,9.7,,1020.1,
1750,2021-05-15,16.6,9.4,22.8,0.0,,348.0,7.8,,1018.8,
1751,2021-05-16,17.8,10.0,25.0,0.0,,354.0,7.2,,1014.8,
1752,2021-05-17,13.5,11.7,17.2,2.8,,180.0,13.0,,1014.2,
1753,2021-05-18,11.9,8.9,16.7,5.8,,185.0,14.8,,1019.6,
1754,2021-05-19,11.1,7.8,15.0,0.3,,352.0,7.9,,1019.8,
1755,2021-05-20,11.6,8.3,17.2,0.0,,153.0,7.0,,1020.0,
1756,2021-05-21,12.6,7.8,17.8,0.0,,348.0,5.7,,1022.7,
1757,2021-05-22,12.6,8.9,16.7,0.0,,211.0,4.6,,1020.8,
1758,2021-05-23,13.8,11.7,17.8,0.0,,186.0,11.9,,1018.6,
1759,2021-05-24,13.6,10.6,16.7,3.3,,182.0,10.6,,1018.2,
1760,2021-05-25,14.7,12.2,17.8,0.0,,202.0,9.9,,1019.7,
1761,2021-05-26,14.8,11.7,18.3,0.0,,201.0,7.6,,1020.2,
1762,2021-05-27,13.1,11.7,16.1,13.4,,179.0,14.9,,1015.0,
1763,2021-05-28,13.3,10.6,17.8,0.0,,232.0,10.9,,1024.4,
1764,2021-05-29,15.0,8.3,22.2,0.0,,337.0,12.9,,1021.1,
1765,2021-05-30,16.8,10.6,22.2,0.0,,344.0,8.7,,1020.9,
1766,2021-05-31,18.8,11.7,26.1,0.0,,342.0,9.8,,1021.9,
1767,2021-06-01,22.2,14.4,30.0,0.0,,343.0,11.8,,1016.6,
1768,2021-06-02,23.1,15.6,30.0,0.0,,328.0,9.7,,1013.0,
1769,2021-06-03,20.1,15.0,25.6,0.0,,223.0,8.0,,1015.0,
1770,2021-06-04,16.4,11.7,21.1,0.0,,201.0,10.4,,1017.9,
1771,2021-06-05,15.4,12.2,18.9,0.6,,190.0,18.4,,1016.2,
1772,2021-06-06,11.6,10.6,13.9,9.4,,179.0,11.5,,1015.0,
1773,2021-06-07,12.3,7.8,17.2,5.8,,304.0,6.8,,1013.9,
1774,2021-06-08,14.3,8.9,19.4,0.4,,355.0,5.0,,1015.7,
1775,2021-06-09,15.0,9.4,20.0,0.0,,231.0,7.5,,1020.1,
1776,2021-06-10,15.2,11.1,18.9,0.0,,193.0,9.1,,1020.8,
1777,2021-06-11,13.9,12.8,15.6,4.4,,330.0,4.4,,1014.5,
1778,2021-06-12,17.8,12.2,22.8,3.5,,342.0,6.6,,1014.2,
1779,2021-06-13,16.7,15.6,18.3,14.0,,316.0,5.0,,1012.4,
1780,2021-06-14,16.7,15.0,18.9,1.1,,86.0,4.2,,1016.3,
1781,2021-06-15,16.8,13.3,20.0,0.0,,180.0,10.3,,1022.1,
1782,2021-06-16,17.4,13.3,22.2,0.0,,341.0,10.0,,1026.6,
1783,2021-06-17,18.8,11.1,25.6,0.0,,344.0,7.8,,1021.7,
1784,2021-06-18,18.5,14.4,23.3,0.0,,343.0,13.4,,1019.4,
1785,2021-06-19,18.9,12.8,25.0,0.0,,347.0,10.2,,1018.6,
1786,2021-06-20,21.5,15.6,27.2,0.0,,338.0,17.4,,1015.5,
1787,2021-06-21,24.3,16.1,31.7,0.0,,346.0,8.2,,1011.4,
1788,2021-06-22,22.1,17.2,26.1,0.0,,186.0,8.8,,1010.9,
1789,2021-06-23,19.5,14.4,26.1,0.0,,201.0,8.7,,1013.9,
1790,2021-06-24,21.6,15.0,27.8,0.0,,345.0,9.3,,1017.4,
1791,2021-06-25,24.7,18.9,30.6,0.0,,340.0,10.1,,1016.4,
1792,2021-06-26,28.8,20.0,38.3,0.0,,348.0,8.7,,1014.6,
1793,2021-06-27,30.7,22.2,39.4,0.0,,344.0,10.9,,1010.9,
1794,2021-06-28,33.2,23.3,42.8,0.0,,337.0,12.0,,1006.1,
1795,2021-06-29,24.5,18.9,30.6,0.0,,190.0,13.3,,1008.3,
1796,2021-06-30,20.2,17.8,23.9,0.0,,192.0,12.1,,1012.6,
1797,2021-07-01,20.1,17.2,23.3,0.0,,322.0,5.7,,1015.6,
1798,2021-07-02,20.9,16.7,26.1,0.0,,300.0,8.2,,1016.4,
1799,2021-07-03,22.5,16.1,28.3,0.0,,342.0,7.4,,1015.1,
1800,2021-07-04,20.8,15.6,26.1,0.0,,194.0,8.4,,1015.7,
1801,2021-07-05,18.7,15.0,23.9,0.0,,190.0,7.5,,1018.0,
1802,2021-07-06,20.6,15.0,27.8,0.0,,304.0,8.5,,1016.3,
1803,2021-07-07,18.6,15.6,22.2,0.0,,214.0,11.3,,1016.5,
1804,2021-07-08,17.7,13.3,23.3,0.0,,216.0,5.6,,1017.5,
1805,2021-07-09,20.6,13.9,27.2,0.0,,344.0,8.6,,1019.2,
1806,2021-07-10,21.1,16.1,26.7,0.0,,338.0,10.1,,1020.9,
1807,2021-07-11,20.9,14.4,27.2,0.0,,342.0,10.9,,1020.3,
1808,2021-07-12,21.8,14.4,27.8,0.0,,350.0,8.6,,1018.0,
1809,2021-07-13,20.6,13.9,28.3,0.0,,257.0,8.9,,1018.0,
1810,2021-07-14,18.7,13.9,23.9,0.0,,207.0,9.2,,1016.9,
1811,2021-07-15,17.1,13.9,21.7,0.0,,202.0,8.4,,1017.6,
1812,2021-07-16,17.7,14.4,21.7,0.0,,190.0,10.7,,1017.9,
1813,2021-07-17,19.6,15.0,25.0,0.0,,286.0,11.1,,1018.7,
1814,2021-07-18,20.6,14.4,26.7,0.0,,341.0,10.7,,1020.4,
1815,2021-07-19,21.5,13.9,28.3,0.0,,336.0,7.9,,1019.5,
1816,2021-07-20,18.1,15.6,21.7,0.1,,266.0,7.0,,1021.0,
1817,2021-07-21,17.9,15.0,22.8,0.0,,1.0,7.4,,1020.6,
1818,2021-07-22,19.5,15.0,24.4,0.0,,349.0,9.3,,1021.7,
1819,2021-07-23,19.7,12.2,26.1,0.0,,349.0,9.5,,1024.0,
1820,2021-07-24,22.4,17.2,28.3,0.0,,343.0,12.8,,1021.0,
1821,2021-07-25,22.5,16.7,28.3,0.0,,342.0,12.5,,1017.8,
1822,2021-07-26,21.9,16.7,27.8,0.0,,343.0,14.8,,1015.9,
1823,2021-07-27,22.8,17.2,28.3,0.0,,351.0,9.2,,1017.3,
1824,2021-07-28,23.2,16.1,30.6,0.0,,342.0,9.3,,1019.3,
1825,2021-07-29,23.9,15.0,32.2,0.0,,343.0,11.4,,1017.4,
1826,2021-07-30,25.6,17.8,32.8,0.0,,341.0,11.3,,1015.3,
1827,2021-07-31,23.3,21.1,25.6,0.0,,337.0,8.6,,1016.4,
1828,2021-08-01,22.8,18.9,27.8,0.0,,295.0,7.3,,1018.3,
1829,2021-08-02,22.6,16.7,29.4,0.0,,326.0,11.5,,1019.9,
1830,2021-08-03,23.2,18.9,28.3,0.0,,341.0,11.1,,1018.1,
1831,2021-08-04,23.6,16.1,31.1,0.0,,341.0,10.5,,1015.5,
1832,2021-08-05,22.6,16.7,28.9,0.0,,203.0,9.2,,1014.4,
1833,2021-08-06,21.0,18.3,25.6,1.0,,209.0,10.7,,1017.1,
1834,2021-08-07,19.9,16.7,24.4,0.0,,189.0,14.4,,1013.9,
1835,2021-08-08,18.2,13.3,23.3,1.1,,183.0,7.4,,1017.4,
1836,2021-08-09,19.5,13.3,26.1,0.0,,335.0,10.5,,1020.0,
1837,2021-08-10,22.9,17.8,28.9,0.0,,345.0,11.4,,1019.2,
1838,2021-08-11,25.0,17.2,32.8,0.0,,342.0,10.2,,1016.6,
1839,2021-08-12,26.6,21.1,33.9,0.0,,343.0,11.5,,1014.9,
1840,2021-08-13,26.3,20.0,33.3,0.0,,356.0,4.8,,1015.7,
1841,2021-08-14,23.9,18.3,30.0,0.0,,182.0,8.0,,1018.7,
1842,2021-08-15,22.7,17.2,28.3,0.0,,224.0,6.8,,1017.3,
1843,2021-08-16,19.7,16.1,23.9,0.0,,200.0,10.7,,1013.2,
1844,2021-08-17,16.5,13.9,20.6,0.0,,151.0,6.7,,1015.6,
1845,2021-08-18,18.8,12.2,25.6,0.0,,9.0,7.1,,1019.5,
1846,2021-08-19,20.3,14.4,26.1,0.0,,226.0,8.9,,1018.1,
1847,2021-08-20,16.7,15.0,18.9,0.0,,202.0,9.0,,1015.2,
1848,2021-08-21,17.3,14.4,20.6,0.0,,331.0,4.4,,1011.4,
1849,2021-08-22,17.4,15.6,20.0,0.0,,194.0,12.6,,1011.9,
1850,2021-08-23,16.9,12.8,21.7,0.0,,274.0,9.9,,1016.4,
1851,2021-08-24,17.9,10.0,25.0,0.0,,343.0,8.3,,1016.4,
1852,2021-08-25,18.3,11.7,25.0,0.0,,198.0,8.5,,1016.5,
1853,2021-08-26,18.0,15.6,21.7,2.2,,172.0,10.0,,1018.5,
1854,2021-08-27,17.1,14.4,20.6,0.8,,39.0,7.6,,1020.6,
1855,2021-08-28,18.0,10.6,25.0,0.0,,349.0,9.4,,1019.9,
1856,2021-08-29,19.4,11.7,25.6,0.0,,344.0,10.1,,1014.9,
1857,2021-08-30,15.6,12.2,17.8,0.0,,236.0,11.1,,1014.4,
1858,2021-08-31,15.3,12.8,19.4,0.0,,81.0,9.0,,1015.6,
1859,2021-09-01,15.1,7.8,21.7,0.0,,346.0,8.7,,1017.1,
1860,2021-09-02,17.2,10.0,25.0,0.0,,342.0,6.7,,1018.3,
1861,2021-09-03,18.3,10.6,26.1,0.0,,352.0,6.5,,1017.5,
1862,2021-09-04,19.1,11.7,26.7,0.0,,186.0,7.0,,1015.4,
1863,2021-09-05,21.5,18.9,26.7,0.0,,275.0,7.2,,1016.1,
1864,2021-09-06,19.4,16.7,23.3,0.0,,328.0,8.2,,1020.0,
1865,2021-09-07,19.4,12.2,26.7,0.0,,341.0,10.5,,1016.8,
1866,2021-09-08,21.9,18.3,27.2,2.1,,287.0,9.5,,1015.4,
1867,2021-09-09,20.6,14.4,27.2,0.0,,198.0,5.9,,1013.0,
1868,2021-09-10,17.7,16.1,18.9,0.0,,170.0,6.7,,1016.2,
1869,2021-09-11,18.1,15.0,22.2,0.0,,208.0,10.0,,1021.7,
1870,2021-09-12,16.7,13.9,18.9,3.0,,352.0,6.0,,1020.3,
1871,2021-09-13,16.7,13.9,20.6,0.0,,346.0,6.4,,1022.6,
1872,2021-09-14,16.0,10.0,21.1,0.0,,160.0,6.3,,1018.2,
1873,2021-09-15,15.6,13.3,17.8,3.6,,354.0,8.2,,1018.3,
1874,2021-09-16,14.2,7.8,19.4,0.0,,350.0,5.7,,1019.1,
1875,2021-09-17,15.3,12.8,21.7,8.1,,157.0,8.8,,1007.4,
1876,2021-09-18,14.0,12.2,17.8,21.9,,163.0,10.1,,1006.6,
1877,2021-09-19,14.6,11.7,18.3,1.7,,177.0,10.8,,1015.9,
1878,2021-09-20,16.0,12.8,20.6,0.0,,45.0,7.5,,1027.6,
1879,2021-09-21,16.1,9.4,24.4,0.0,,350.0,4.9,,1021.6,
1880,2021-09-22,15.8,12.8,18.9,0.0,,4.0,3.3,,1021.1,
1881,2021-09-23,16.5,12.8,21.1,0.0,,345.0,8.8,,1025.7,
1882,2021-09-24,17.0,12.2,23.9,0.0,,339.0,12.3,,1017.9,
1883,2021-09-25,18.3,11.7,26.1,0.0,,178.0,5.4,,1011.4,
1884,2021-09-26,14.9,12.8,18.3,7.8,,161.0,8.7,,1009.7,
1885,2021-09-27,14.3,11.7,16.7,7.4,,158.0,8.6,,1008.9,
1886,2021-09-28,13.7,11.1,17.2,1.3,,178.0,13.0,,1015.9,
1887,2021-09-29,13.8,11.7,16.1,0.0,,137.0,5.5,,1019.3,
1888,2021-09-30,14.2,13.3,16.7,8.1,,145.0,6.3,,1021.0,
1889,2021-10-01,13.6,10.6,17.2,0.0,,349.0,9.2,,1026.5,
1890,2021-10-02,13.5,8.3,20.0,0.0,,166.0,4.2,,1022.9,
1891,2021-10-03,13.4,12.8,13.9,0.0,,20.0,6.6,,1020.7,
1892,2021-10-04,13.3,11.7,16.1,0.0,,351.0,7.8,,1014.1,
1893,2021-10-05,11.5,8.9,13.3,4.1,,130.0,6.1,,1011.5,
1894,2021-10-06,10.7,8.3,13.9,1.1,,150.0,5.3,,1019.1,
1895,2021-10-07,10.1,6.7,14.4,0.0,,346.0,5.9,,1020.8,
1896,2021-10-08,8.4,4.4,14.4,0.0,,35.0,4.0,,1017.9,
1897,2021-10-09,10.6,5.6,15.0,1.7,,164.0,9.8,,1022.0,
1898,2021-10-10,10.6,7.2,13.3,4.0,,146.0,6.7,,1020.7,
1899,2021-10-11,8.0,5.0,12.2,1.2,,10.0,4.2,,1025.2,
1900,2021-10-12,6.5,2.2,11.1,3.3,,152.0,5.5,,1021.1,
1901,2021-10-13,9.3,7.2,12.2,0.2,,168.0,5.7,,1018.7,
1902,2021-10-14,11.4,8.3,16.1,1.1,,169.0,9.0,,1021.9,
1903,2021-10-15,13.2,11.1,16.7,0.8,,141.0,4.9,,1021.2,
1904,2021-10-16,15.3,12.8,20.0,0.0,,169.0,8.8,,1015.1,
1905,2021-10-17,12.4,10.6,14.4,0.0,,285.0,8.0,,1007.2,
1906,2021-10-18,11.6,10.6,13.3,0.0,,355.0,4.5,,1014.8,
1907,2021-10-19,11.4,6.7,16.1,0.0,,354.0,1.8,,1010.5,
1908,2021-10-20,12.6,11.1,16.7,7.4,,174.0,10.8,,1010.1,
1909,2021-10-21,15.3,8.9,21.1,7.9,,114.0,10.0,,1010.2,
1910,2021-10-22,12.2,10.0,14.4,4.1,,63.0,4.0,,1008.8,
1911,2021-10-23,10.9,8.9,13.3,8.0,,45.0,3.1,,1005.0,
1912,2021-10-24,12.8,9.4,15.6,7.2,,145.0,12.2,,988.4,
1913,2021-10-25,13.2,10.6,15.0,5.7,,167.0,22.2,,996.3,
1914,2021-10-26,11.0,9.4,13.9,11.5,,159.0,10.8,,1007.3,
1915,2021-10-27,10.9,9.4,13.3,1.7,,176.0,12.3,,1022.0,
1916,2021-10-28,12.6,8.9,16.1,32.1,,319.0,7.8,,1016.0,
1917,2021-10-29,9.7,7.8,11.1,13.7,,352.0,8.9,,1020.2,
1918,2021-10-30,7.7,4.4,12.8,0.0,,355.0,16.2,,1021.4,
1919,2021-10-31,8.0,2.2,15.6,0.0,,352.0,4.9,,1016.7,
1920,2021-11-01,8.7,4.4,15.0,2.4,,333.0,5.4,,1014.5,
1921,2021-11-02,9.0,7.2,11.1,3.1,,138.0,4.2,,1021.4,
1922,2021-11-03,12.1,8.3,15.6,6.1,,338.0,5.8,,1015.5,
1923,2021-11-04,12.0,9.4,15.0,12.0,,162.0,9.2,,1007.2,
1924,2021-11-05,9.3,6.7,11.7,4.2,,163.0,8.7,,1014.0,
1925,2021-11-06,7.3,6.1,9.4,11.8,,166.0,10.8,,1013.3,
1926,2021-11-07,6.6,5.6,9.4,11.3,,158.0,9.9,,1018.5,
1927,2021-11-08,9.1,3.3,13.9,0.0,,118.0,8.6,,1013.9,
1928,2021-11-09,9.1,7.2,13.3,9.0,,174.0,13.8,,1010.2,
1929,2021-11-10,8.7,5.6,12.2,0.3,,143.0,5.6,,1024.9,
1930,2021-11-11,10.1,7.8,11.7,27.9,,138.0,6.4,,1019.7,
1931,2021-11-12,12.9,10.0,15.0,23.2,,162.0,9.1,,1021.3,
1932,2021-11-13,9.1,7.8,10.6,11.0,,16.0,5.0,,1023.6,
1933,2021-11-14,15.3,11.1,17.8,13.0,,179.0,22.2,,1013.7,
1934,2021-11-15,12.9,6.7,17.8,9.1,,187.0,21.0,,1008.5,
1935,2021-11-16,6.3,1.7,10.0,0.0,,162.0,6.9,,1028.5,
1936,2021-11-17,5.2,0.6,11.7,0.0,,354.0,4.6,,1025.8,
1937,2021-11-18,7.4,6.1,9.4,0.0,,344.0,6.2,,1013.4,
